"URL";"ArchiveURL"
"https://collecties.kb.nl/collectie-koopman/1931-1939/les-mains-libres";"https://web.archive.org/web/20220323214322/https://collecties.kb.nl/collectie-koopman/1931-1939/les-mains-libres"
"https://collecties.kb.nl/collectie-koopman/1931-1939/les-nuits-chaudes-du-cap-francais";"https://web.archive.org/web/20220323214053/https://collecties.kb.nl/collectie-koopman/1931-1939/les-nuits-chaudes-du-cap-francais"
"https://collecties.kb.nl/collectie-koopman/1931-1939/mimes";"https://web.archive.org/web/20220323213621/https://collecties.kb.nl/collectie-koopman/1931-1939/mimes"
"https://collecties.kb.nl/collectie-koopman/1931-1939/mimes-des-courtisanes-de-lucien";"https://web.archive.org/web/20220323213836/https://collecties.kb.nl/collectie-koopman/1931-1939/mimes-des-courtisanes-de-lucien"
"https://collecties.kb.nl/collectie-koopman/1931-1939/prisons-de-femmes";"https://web.archive.org/web/20220323213339/https://collecties.kb.nl/collectie-koopman/1931-1939/prisons-de-femmes"
"https://collecties.kb.nl/collectie-koopman/1931-1939/soixante-dessins-pour-les-enfants-terribles";"https://web.archive.org/web/20220323213709/https://collecties.kb.nl/collectie-koopman/1931-1939/soixante-dessins-pour-les-enfants-terribles"
"https://collecties.kb.nl/collectie-koopman/1940-1950";"https://web.archive.org/web/20220323214956/https://collecties.kb.nl/collectie-koopman/1940-1950"
"https://collecties.kb.nl/collectie-koopman/1940-1950/album-de-monsieur-teste";"https://web.archive.org/web/20220323220333/https://collecties.kb.nl/collectie-koopman/1940-1950/album-de-monsieur-teste"
"https://collecties.kb.nl/collectie-koopman/1940-1950/collection-lage-dor";"https://web.archive.org/web/20220323220453/https://collecties.kb.nl/collectie-koopman/1940-1950/collection-lage-dor"
"https://collecties.kb.nl/collectie-koopman/1940-1950/combat-avec-limage";"https://web.archive.org/web/20220323215507/https://collecties.kb.nl/collectie-koopman/1940-1950/combat-avec-limage"
"https://collecties.kb.nl/collectie-koopman/1940-1950/fetes-galantes";"https://web.archive.org/web/20220323215756/https://collecties.kb.nl/collectie-koopman/1940-1950/fetes-galantes"
"https://collecties.kb.nl/collectie-koopman/1940-1950/florie";"https://web.archive.org/web/20220323220537/https://collecties.kb.nl/collectie-koopman/1940-1950/florie"
"https://collecties.kb.nl/collectie-koopman/1940-1950/la-main-enchantee";"https://web.archive.org/web/20220323220240/https://collecties.kb.nl/collectie-koopman/1940-1950/la-main-enchantee"
"https://collecties.kb.nl/collectie-koopman/1940-1950/la-maison-sans-fenetres";"https://web.archive.org/web/20220323221100/https://collecties.kb.nl/collectie-koopman/1940-1950/la-maison-sans-fenetres"
"https://collecties.kb.nl/collectie-koopman/1940-1950/la-pieuvre";"https://web.archive.org/web/20220323220016/https://collecties.kb.nl/collectie-koopman/1940-1950/la-pieuvre"
"https://collecties.kb.nl/collectie-koopman/1940-1950/le-chant-des-morts";"https://web.archive.org/web/20220324035327/https://collecties.kb.nl/collectie-koopman/1940-1950/le-chant-des-morts"
"https://collecties.kb.nl/collectie-koopman/1940-1950/le-cornet-des";"https://web.archive.org/web/20220323220922/https://collecties.kb.nl/collectie-koopman/1940-1950/le-cornet-des"
"https://collecties.kb.nl/collectie-koopman/1940-1950/le-retour-de-hollande-suivi-de-fragment-dun-descartes";"https://web.archive.org/web/20220323220622/https://collecties.kb.nl/collectie-koopman/1940-1950/le-retour-de-hollande-suivi-de-fragment-dun-descartes"
"https://collecties.kb.nl/collectie-koopman/1940-1950/les-conquerants";"https://web.archive.org/web/20220324035243/https://collecties.kb.nl/collectie-koopman/1940-1950/les-conquerants"
"https://collecties.kb.nl/collectie-koopman/1940-1950/les-georgiques";"https://web.archive.org/web/20220324100545/https://collecties.kb.nl/collectie-koopman/1940-1950/les-georgiques"
"https://collecties.kb.nl/collectie-koopman/1940-1950/les-illuminations";"https://web.archive.org/web/20220323221144/https://collecties.kb.nl/collectie-koopman/1940-1950/les-illuminations"
"https://collecties.kb.nl/collectie-koopman/1940-1950/les-lepreuses";"https://web.archive.org/web/20220323220753/https://collecties.kb.nl/collectie-koopman/1940-1950/les-lepreuses"
"https://collecties.kb.nl/collectie-koopman/1940-1950/le-visionnaire";"https://web.archive.org/web/20220323221229/https://collecties.kb.nl/collectie-koopman/1940-1950/le-visionnaire"
"https://collecties.kb.nl/collectie-koopman/1940-1950/livret-de-folastries";"https://web.archive.org/web/20220323215318/https://collecties.kb.nl/collectie-koopman/1940-1950/livret-de-folastries"
"https://collecties.kb.nl/collectie-koopman/1940-1950/perspectives";"https://web.archive.org/web/20220323221012/https://collecties.kb.nl/collectie-koopman/1940-1950/perspectives"
