ThemaID	Thema	ThemaURL	ThemaArchiefURL	ThemaArchiefURLStatusCheck-05122019		Titel	TitelURL	TitelID	TitelArchiefURL	TitelArchiefURLStatusCheck-05122019	
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	Het Hof van Nederland	https://literatuurplein.nl/detail/boek/het-hof-van-nederland/1007269	1007269	http://web.archive.org/web/20191127173556/https://literatuurplein.nl/detail/boek/het-hof-van-nederland/1007269	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	De Hanze : de eerste Europese handelsmacht	https://www.literatuurplein.nl/detail/boek/de-hanze/1545209	1545209	http://web.archive.org/web/20191127182200/https://www.literatuurplein.nl/detail/boek/de-hanze/1545209	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	De Wendische Oorlog : Holland, Amsterdam en de Hanze in de vijftiende eeuw	https://www.literatuurplein.nl/detail/boek/de-wendische-oorlog/1465365	1465365	http://web.archive.org/web/20191127182452/https://www.literatuurplein.nl/detail/boek/de-wendische-oorlog/1465365	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	Hanze kookboek : in de pan van de middeleeuwen	https://www.literatuurplein.nl/detail/boek/hanze-kookboek/1397946	1397946	http://web.archive.org/web/20191127182709/https://www.literatuurplein.nl/detail/boek/hanze-kookboek/1397946	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	Nieuwe historische atlas van Nijmegen : 2000 jaar stad aan de Waal	https://www.literatuurplein.nl/detail/boek/nieuwe-historische-atlas-van-nijmegen/1427282	1427282	http://web.archive.org/web/20191127183201/https://www.literatuurplein.nl/detail/boek/nieuwe-historische-atlas-van-nijmegen/1427282	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik	Nijmegen in vogelvlucht : tekening van een stad 1876-1910	https://www.literatuurplein.nl/detail/boek/nijmegen-in-vogelvlucht/1429233	1429233	http://web.archive.org/web/20191127183213/https://www.literatuurplein.nl/detail/boek/nijmegen-in-vogelvlucht/1429233	200	Klik
7	7. De Hanze	https://literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191127181932/https://literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik						
7	7. De Hanze	https://www.literatuurplein.nl/canon_detail.jsp?canonId=7	http://web.archive.org/web/20191128080320/https://www.literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik						
7	7. De Hanze	https://www.literatuurplein.nl/detail/canon/7-de-hanze/7	http://web.archive.org/web/20191129102455/https://www.literatuurplein.nl/detail/canon/7-de-hanze/7	200	Klik						
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Drie brieven	http://www.literatuurplein.nl/boekdetail.jsp?boekId=1016118	1016118	http://web.archive.org/web/20191127124228/https://literatuurplein.nl/boekdetail?boekId=1016118	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus : een portret in brieven	http://www.literatuurplein.nl/boekdetail.jsp?boekId=234109	234109	http://web.archive.org/web/20191127131320/https://literatuurplein.nl/boekdetail?boekId=234109	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus in 90 minuten	http://www.literatuurplein.nl/boekdetail.jsp?boekId=342648	342648	http://web.archive.org/web/20191127132153/https://literatuurplein.nl/boekdetail?boekId=342648	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Ik geef liever adviezen dan dogma’s : een keuze uit het werk van Erasmus	http://www.literatuurplein.nl/boekdetail.jsp?boekId=480305	480305	http://web.archive.org/web/20191127134710/https://literatuurplein.nl/boekdetail?boekId=480305	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus en het poldermodel : essay	http://www.literatuurplein.nl/boekdetail.jsp?boekId=498367	498367	http://web.archive.org/web/20191127135525/https://literatuurplein.nl/boekdetail?boekId=498367	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Het manuscript van Giudecca	http://www.literatuurplein.nl/boekdetail.jsp?boekId=501567	501567	http://web.archive.org/web/20191127135717/https://literatuurplein.nl/boekdetail?boekId=501567	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Vrouwengesprekken	http://www.literatuurplein.nl/boekdetail.jsp?boekId=510870	510870	http://web.archive.org/web/20191127140223/https://literatuurplein.nl/boekdetail?boekId=510870	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Nederland van prehistorie tot Beeldenstorm	http://www.literatuurplein.nl/boekdetail.jsp?boekId=517621	517621	http://web.archive.org/web/20191127140725/https://literatuurplein.nl/boekdetail?boekId=517621	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Het verbod vlees te eten en andere gelijkaardige bepalingen die van mensen uitgaan	http://www.literatuurplein.nl/boekdetail.jsp?boekId=550797	550797	http://web.archive.org/web/20191127142039/https://literatuurplein.nl/boekdetail?boekId=550797	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	De mensheid zij geprezen : een nieuwe Lof der Zotheid	http://www.literatuurplein.nl/boekdetail.jsp?boekId=555771	555771	http://web.archive.org/web/20191127142419/https://literatuurplein.nl/boekdetail?boekId=555771	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Wittebrood in rode wijn : leven en eten van Desiderius Erasmus	http://www.literatuurplein.nl/boekdetail.jsp?boekId=563562	563562	http://web.archive.org/web/20191127142600/https://literatuurplein.nl/boekdetail?boekId=563562	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Verzameld werk	http://www.literatuurplein.nl/boekdetail.jsp?boekId=567206	567206	http://web.archive.org/web/20191127142818/https://literatuurplein.nl/boekdetail?boekId=567206	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Desiderius Erasmus : portret van een humanist	http://www.literatuurplein.nl/boekdetail.jsp?boekId=610610	610610	http://web.archive.org/web/20191203182214/https://literatuurplein.nl/boekdetail?boekId=610610	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Protest van Erasmus tegen renaissance van Hebreeuwse literatuur	http://www.literatuurplein.nl/boekdetail.jsp?boekId=697645	697645	http://web.archive.org/web/20191127152511/https://literatuurplein.nl/boekdetail?boekId=697645	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	De verloren droom van Pieter Gillis : historische roman over Antwerpen tussen Reformatie en humanisme	http://www.literatuurplein.nl/boekdetail.jsp?boekId=698176	698176	http://web.archive.org/web/20191127152549/https://literatuurplein.nl/boekdetail?boekId=698176	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Wijze dwaasheid : vijfhonderd jaar Lof der zotheid in Nederland	http://www.literatuurplein.nl/boekdetail.jsp?boekId=771748	771748	http://web.archive.org/web/20191127160834/https://literatuurplein.nl/boekdetail?boekId=771748	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	In gesprek met Erasmus : over humanisme, opvoeding en geweldloosheid	http://www.literatuurplein.nl/boekdetail.jsp?boekId=776371	776371	http://web.archive.org/web/20191127161359/https://literatuurplein.nl/boekdetail?boekId=776371	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus	http://www.literatuurplein.nl/boekdetail.jsp?boekId=776699	776699	http://web.archive.org/web/20191127161422/https://literatuurplein.nl/boekdetail?boekId=776699	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus : een hoorcollege over zijn leven, oeuvre en de invloed van zijn denken	http://www.literatuurplein.nl/boekdetail.jsp?boekId=847151	847151	http://web.archive.org/web/20191127164806/https://literatuurplein.nl/boekdetail?boekId=847151	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus	http://www.literatuurplein.nl/boekdetail.jsp?boekId=87238	87238	http://web.archive.org/web/20191127165534/https://literatuurplein.nl/boekdetail?boekId=87238	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	De boemerang van oorlog en geweld : een hedendaagse samenspraak over Erasmus' visie op oorlog en vrede : Erasmus : Zoet is de oorlog voor wie hem niet kennen	https://literatuurplein.nl/detail/boek/de-boemerang-van-oorlog-en-geweld/1398823	1398823	http://web.archive.org/web/20191127171905/https://literatuurplein.nl/detail/boek/de-boemerang-van-oorlog-en-geweld/1398823	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Erasmus, de ster aan Gutenbergs firmament : een literair essay over Erasmus, het humanisme en de zestiende-eeuwse mediarevolutie	https://literatuurplein.nl/detail/boek/erasmus-de-ster-aan-gutenbergs-firmament/1437424	1437424	http://web.archive.org/web/20191127173051/https://literatuurplein.nl/detail/boek/erasmus-de-ster-aan-gutenbergs-firmament/1437424	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Lof der zotheid	https://literatuurplein.nl/detail/boek/lof-der-zotheid/1398473	1398473	http://web.archive.org/web/20191127174350/https://literatuurplein.nl/detail/boek/lof-der-zotheid/1398473	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	De correspondentie van Desiderius Erasmus : 16 : brieven 2204 - 2356	https://www.literatuurplein.nl/detail/boek/de-correspondentie-van-desiderius-erasmus/1503110	1503110	http://web.archive.org/web/20191127182141/https://www.literatuurplein.nl/detail/boek/de-correspondentie-van-desiderius-erasmus/1503110	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	In de voetsporen van Erasmus	https://www.literatuurplein.nl/detail/boek/in-de-voetsporen-van-erasmus/1422496	1422496	http://web.archive.org/web/20191127182911/https://www.literatuurplein.nl/detail/boek/in-de-voetsporen-van-erasmus/1422496	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik	Steden van Erasmus : de opmerkelijke rol van Rotterdam en Gouda in de Nederlandse Opstand	https://www.literatuurplein.nl/detail/boek/steden-van-erasmus/1413981	1413981	http://web.archive.org/web/20191127183524/https://www.literatuurplein.nl/detail/boek/steden-van-erasmus/1413981	200	Klik
8	8. Erasmus	https://literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191127181938/https://literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik						
8	8. Erasmus	https://www.literatuurplein.nl/canon_detail.jsp?canonId=8	http://web.archive.org/web/20191128080328/https://www.literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik						
8	8. Erasmus	https://www.literatuurplein.nl/detail/canon/8-erasmus/8	http://web.archive.org/web/20191129102501/https://www.literatuurplein.nl/detail/canon/8-erasmus/8	200	Klik						
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Alle mensen zijn sterfelijk	http://www.literatuurplein.nl/boekdetail.jsp?boekId=220574	220574	http://web.archive.org/web/20191127131114/https://literatuurplein.nl/boekdetail?boekId=220574	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De vrouwen van de keizer : een tocht door Europa met Karel V	http://www.literatuurplein.nl/boekdetail.jsp?boekId=355985	355985	http://web.archive.org/web/20191127132546/https://literatuurplein.nl/boekdetail?boekId=355985	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Carolus : keizer Karel V 1500-1558	http://www.literatuurplein.nl/boekdetail.jsp?boekId=356842	356842	http://web.archive.org/web/20191127132601/https://literatuurplein.nl/boekdetail?boekId=356842	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De gekroonde laars : een vastenavondspel	http://www.literatuurplein.nl/boekdetail.jsp?boekId=403199	403199	http://web.archive.org/web/20191127133206/https://literatuurplein.nl/boekdetail?boekId=403199	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Reis naar de Nederlanden	http://www.literatuurplein.nl/boekdetail.jsp?boekId=510825	510825	http://web.archive.org/web/20191127140208/https://literatuurplein.nl/boekdetail?boekId=510825	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Keizer Karel : testament van een Habsburger	http://www.literatuurplein.nl/boekdetail.jsp?boekId=56698	56698	http://web.archive.org/web/20191127142803/https://literatuurplein.nl/boekdetail?boekId=56698	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Slachtoffer van verraad en intrige : graaf Lamoraal van Egmond, 1522-1568	http://www.literatuurplein.nl/boekdetail.jsp?boekId=567066	567066	http://web.archive.org/web/20191127142811/https://literatuurplein.nl/boekdetail?boekId=567066	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Margaretha	http://www.literatuurplein.nl/boekdetail.jsp?boekId=568280	568280	http://web.archive.org/web/20191127142922/https://literatuurplein.nl/boekdetail?boekId=568280	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Van stropdragers en de pot van Olen : verhalen over keizer Karel	http://www.literatuurplein.nl/boekdetail.jsp?boekId=61462	61462	http://web.archive.org/web/20191127145126/https://literatuurplein.nl/boekdetail?boekId=61462	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Zwarte Renaissance : Spanje en de wereld : 1492-1536	http://www.literatuurplein.nl/boekdetail.jsp?boekId=624176	624176	http://web.archive.org/web/20191127145628/https://literatuurplein.nl/boekdetail?boekId=624176	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De vlinderboom	http://www.literatuurplein.nl/boekdetail.jsp?boekId=64922	64922	http://web.archive.org/web/20191127150537/https://literatuurplein.nl/boekdetail?boekId=64922	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Karel V, 1500-1558 : de keizer en zijn tijd	http://www.literatuurplein.nl/boekdetail.jsp?boekId=68036	68036	http://web.archive.org/web/20191127152008/https://literatuurplein.nl/boekdetail?boekId=68036	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Karel V : bondgenoten en tegenstanders	http://www.literatuurplein.nl/boekdetail.jsp?boekId=701879	701879	http://web.archive.org/web/20191127152916/https://literatuurplein.nl/boekdetail?boekId=701879	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Lazarillo van Tormes : een schelmenroman	http://www.literatuurplein.nl/boekdetail.jsp?boekId=71881	71881	http://web.archive.org/web/20191127153853/https://literatuurplein.nl/boekdetail?boekId=71881	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Keizer Karel V in Andalusië : wittebroodsweken	http://www.literatuurplein.nl/boekdetail.jsp?boekId=755192	755192	http://web.archive.org/web/20191127155708/https://literatuurplein.nl/boekdetail?boekId=755192	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De Bosatlas van de geschiedenis van Nederland	http://www.literatuurplein.nl/boekdetail.jsp?boekId=776405	776405	http://web.archive.org/web/20191127161407/https://literatuurplein.nl/boekdetail?boekId=776405	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Het Geuzenboek	http://www.literatuurplein.nl/boekdetail.jsp?boekId=797999	797999	http://web.archive.org/web/20191127162330/https://literatuurplein.nl/boekdetail?boekId=797999	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De dood kwam met muziek	http://www.literatuurplein.nl/boekdetail.jsp?boekId=817595	817595	http://web.archive.org/web/20191127163254/https://literatuurplein.nl/boekdetail?boekId=817595	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	De Nederlandse paus Adrianus van Utrecht, 1459-1623	https://literatuurplein.nl/detail/boek/de-nederlandse-paus-adrianus-van-utrecht-1459-1523/1038786	1038786	http://web.archive.org/web/20191127172301/https://literatuurplein.nl/detail/boek/de-nederlandse-paus-adrianus-van-utrecht-1459-1523/1038786	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik	Karel V : keizer van een wereldrijk 1500-1558	https://literatuurplein.nl/detail/boek/karel-v/1372823	1372823	http://web.archive.org/web/20191127174128/https://literatuurplein.nl/detail/boek/karel-v/1372823	200	Klik
9	9. Karel V	https://literatuurplein.nl/detail/canon/9-karel-v/9	http://web.archive.org/web/20191127181944/https://literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik						
9	9. Karel V	https://www.literatuurplein.nl/canon_detail.jsp?canonId=9	http://web.archive.org/web/20191128080335/https://www.literatuurplein.nl/detail/canon/9-karel-v/9	200	Klik						
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	De Beeldenstorm : van oproer tot opstand in de Nederlanden	http://www.literatuurplein.nl/boekdetail.jsp?boekId=1034444	1034444	http://web.archive.org/web/20191127124451/https://literatuurplein.nl/boekdetail?boekId=1034444	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	De duif en de roos : historische roman	http://www.literatuurplein.nl/boekdetail.jsp?boekId=33736	33736	http://web.archive.org/web/20191127131949/https://literatuurplein.nl/boekdetail?boekId=33736	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	De beeldenstorm	http://www.literatuurplein.nl/boekdetail.jsp?boekId=369881	369881	http://web.archive.org/web/20191127132718/https://literatuurplein.nl/boekdetail?boekId=369881	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Broodheren	http://www.literatuurplein.nl/boekdetail.jsp?boekId=420231	420231	http://web.archive.org/web/20191127133830/https://literatuurplein.nl/boekdetail?boekId=420231	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Tussen God en de zee : roman over het leven en werk van Gerard Mercator	http://www.literatuurplein.nl/boekdetail.jsp?boekId=482767	482767	http://web.archive.org/web/20191127134749/https://literatuurplein.nl/boekdetail?boekId=482767	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Oog in oog met het verleden : de vaderlandse geschiedenis in 91 verhalen	http://www.literatuurplein.nl/boekdetail.jsp?boekId=484130	484130	http://web.archive.org/web/20191127134821/https://literatuurplein.nl/boekdetail?boekId=484130	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Het kwade exempel van Gelre : de stad Nijmegen, de Beeldenstorm en de Raad van Beroerten, 1566-1568	http://www.literatuurplein.nl/boekdetail.jsp?boekId=500388	500388	http://web.archive.org/web/20191127135701/https://literatuurplein.nl/boekdetail?boekId=500388	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Nederland van prehistorie tot Beeldenstorm	http://www.literatuurplein.nl/boekdetail.jsp?boekId=517621	517621	http://web.archive.org/web/20191127140725/https://literatuurplein.nl/boekdetail?boekId=517621	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Isabella's geheim : historisch mysterie	http://www.literatuurplein.nl/boekdetail.jsp?boekId=706104	706104	http://web.archive.org/web/20191127153142/https://literatuurplein.nl/boekdetail?boekId=706104	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Gebroken	http://www.literatuurplein.nl/boekdetail.jsp?boekId=773274	773274	http://web.archive.org/web/20191127161050/https://literatuurplein.nl/boekdetail?boekId=773274	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	De Bosatlas van de geschiedenis van Nederland	http://www.literatuurplein.nl/boekdetail.jsp?boekId=776405	776405	http://web.archive.org/web/20191127161407/https://literatuurplein.nl/boekdetail?boekId=776405	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Het Geuzenboek	http://www.literatuurplein.nl/boekdetail.jsp?boekId=797999	797999	http://web.archive.org/web/20191127162330/https://literatuurplein.nl/boekdetail?boekId=797999	200	Klik
10	10. De Beeldenstorm	https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	http://web.archive.org/web/20191127181432/https://literatuurplein.nl/detail/canon/10-de-beeldenstorm/10	200	Klik	Een intellectuele activist : studies over leven en werk van Philips van Marnix van Sint Aldegonde	http://www.literatuurplein.nl/boekdetail.jsp?boekId=87295	87295	http://web.archive.org/web/20191127165622/https://literatuurplein.nl/boekdetail?boekId=87295	200	Klik
