"URL";"ArchiveURL"
"https://www.literatuurgeschiedenis.org/17e-eeuw/twee-beruchte-executies";"https://web.archive.org/web/20220325143627/https://www.literatuurgeschiedenis.org/17e-eeuw/twee-beruchte-executies"
"https://www.literatuurgeschiedenis.org/17e-eeuw/van-poeta-doctus-tot-broodschrijver-in-de-renaissance";"https://web.archive.org/web/20220325143557/https://www.literatuurgeschiedenis.org/17e-eeuw/van-poeta-doctus-tot-broodschrijver-in-de-renaissance"
"https://www.literatuurgeschiedenis.org/17e-eeuw/vreemde-vogels-in-de-oost";"https://web.archive.org/web/20220325142230/https://www.literatuurgeschiedenis.org/17e-eeuw/vreemde-vogels-in-de-oost"
"https://www.literatuurgeschiedenis.org/17e-eeuw/ziek-of-gezond";"https://web.archive.org/web/20220325142250/https://www.literatuurgeschiedenis.org/17e-eeuw/ziek-of-gezond"
"https://www.literatuurgeschiedenis.org/18e-eeuw";"https://web.archive.org/web/20220325125306/https://www.literatuurgeschiedenis.org/18e-eeuw"
"https://www.literatuurgeschiedenis.org/18e-eeuw/achttiende-eeuws-toneel";"https://web.archive.org/web/20220325150927/https://www.literatuurgeschiedenis.org/18e-eeuw/achttiende-eeuws-toneel"
"https://www.literatuurgeschiedenis.org/18e-eeuw/aderlaten-klisteren-en-vaccineren";"https://web.archive.org/web/20220325143213/https://www.literatuurgeschiedenis.org/18e-eeuw/aderlaten-klisteren-en-vaccineren"
"https://www.literatuurgeschiedenis.org/18e-eeuw/boekzaal-van-de-geleerde-wereld";"https://web.archive.org/web/20220325150743/https://www.literatuurgeschiedenis.org/18e-eeuw/boekzaal-van-de-geleerde-wereld"
"https://www.literatuurgeschiedenis.org/18e-eeuw/burgers-in-de-maak";"https://web.archive.org/web/20220325143045/https://www.literatuurgeschiedenis.org/18e-eeuw/burgers-in-de-maak"
"https://www.literatuurgeschiedenis.org/18e-eeuw/de-handen-ineen";"https://web.archive.org/web/20220325142905/https://www.literatuurgeschiedenis.org/18e-eeuw/de-handen-ineen"
"https://www.literatuurgeschiedenis.org/18e-eeuw/de-nederlandse-revolutie";"https://web.archive.org/web/20220325142851/https://www.literatuurgeschiedenis.org/18e-eeuw/de-nederlandse-revolutie"
"https://www.literatuurgeschiedenis.org/18e-eeuw/de-verlichting";"https://web.archive.org/web/20220325143137/https://www.literatuurgeschiedenis.org/18e-eeuw/de-verlichting"
"https://www.literatuurgeschiedenis.org/18e-eeuw/dichten-en-wedijveren-in-teamverband";"https://web.archive.org/web/20220325151049/https://www.literatuurgeschiedenis.org/18e-eeuw/dichten-en-wedijveren-in-teamverband"
"https://www.literatuurgeschiedenis.org/18e-eeuw/dichters-op-drift";"https://web.archive.org/web/20220325142958/https://www.literatuurgeschiedenis.org/18e-eeuw/dichters-op-drift"
"https://www.literatuurgeschiedenis.org/18e-eeuw/dodendialogen";"https://web.archive.org/web/20220325164410/https://www.literatuurgeschiedenis.org/18e-eeuw/dodendialogen"
"https://www.literatuurgeschiedenis.org/18e-eeuw/egodocumenten";"https://web.archive.org/web/20220325142750/https://www.literatuurgeschiedenis.org/18e-eeuw/egodocumenten"
"https://www.literatuurgeschiedenis.org/18e-eeuw/het-epos";"https://web.archive.org/web/20220325150941/https://www.literatuurgeschiedenis.org/18e-eeuw/het-epos"
"https://www.literatuurgeschiedenis.org/18e-eeuw/imaginaire-reisverhalen";"https://web.archive.org/web/20220325150839/https://www.literatuurgeschiedenis.org/18e-eeuw/imaginaire-reisverhalen"
"https://www.literatuurgeschiedenis.org/18e-eeuw/koffie-tabak-en-debat";"https://web.archive.org/web/20220325142943/https://www.literatuurgeschiedenis.org/18e-eeuw/koffie-tabak-en-debat"
"https://www.literatuurgeschiedenis.org/18e-eeuw/metselen-aan-jezelf";"https://web.archive.org/web/20220325143157/https://www.literatuurgeschiedenis.org/18e-eeuw/metselen-aan-jezelf"
"https://www.literatuurgeschiedenis.org/18e-eeuw/moedertaal-voor-het-vaderland";"https://web.archive.org/web/20220325151026/https://www.literatuurgeschiedenis.org/18e-eeuw/moedertaal-voor-het-vaderland"
"https://www.literatuurgeschiedenis.org/18e-eeuw/naar-de-sterren-en-daar-voorbij";"https://web.archive.org/web/20220325142806/https://www.literatuurgeschiedenis.org/18e-eeuw/naar-de-sterren-en-daar-voorbij"
"https://www.literatuurgeschiedenis.org/18e-eeuw/ook-voor-vrouwen";"https://web.archive.org/web/20220325143030/https://www.literatuurgeschiedenis.org/18e-eeuw/ook-voor-vrouwen"
"https://www.literatuurgeschiedenis.org/18e-eeuw/oorlog-in-de-literaire-wereld";"https://web.archive.org/web/20220325150812/https://www.literatuurgeschiedenis.org/18e-eeuw/oorlog-in-de-literaire-wereld"
"https://www.literatuurgeschiedenis.org/18e-eeuw/overleven-aan-de-onderkant";"https://web.archive.org/web/20220325142836/https://www.literatuurgeschiedenis.org/18e-eeuw/overleven-aan-de-onderkant"
"https://www.literatuurgeschiedenis.org/18e-eeuw/populariseren-van-kennis";"https://web.archive.org/web/20220325143116/https://www.literatuurgeschiedenis.org/18e-eeuw/populariseren-van-kennis"
"https://www.literatuurgeschiedenis.org/18e-eeuw/pulp-fiction-en-true-crime";"https://web.archive.org/web/20220325150956/https://www.literatuurgeschiedenis.org/18e-eeuw/pulp-fiction-en-true-crime"
"https://www.literatuurgeschiedenis.org/18e-eeuw/revolutionaire-literatuur";"https://web.archive.org/web/20220325151137/https://www.literatuurgeschiedenis.org/18e-eeuw/revolutionaire-literatuur"
"https://www.literatuurgeschiedenis.org/18e-eeuw/sara-burgerhart-roman-in-brieven";"https://web.archive.org/web/20220325151123/https://www.literatuurgeschiedenis.org/18e-eeuw/sara-burgerhart-roman-in-brieven"
"https://www.literatuurgeschiedenis.org/18e-eeuw/schrijven-voor-geld";"https://web.archive.org/web/20220325142820/https://www.literatuurgeschiedenis.org/18e-eeuw/schrijven-voor-geld"
"https://www.literatuurgeschiedenis.org/18e-eeuw/schrijvers-in-beeld";"https://web.archive.org/web/20220325164301/https://www.literatuurgeschiedenis.org/18e-eeuw/schrijvers-in-beeld"
"https://www.literatuurgeschiedenis.org/18e-eeuw/slavernij-ter-discussie";"https://web.archive.org/web/20220325151011/https://www.literatuurgeschiedenis.org/18e-eeuw/slavernij-ter-discussie"
"https://www.literatuurgeschiedenis.org/18e-eeuw/verlichting-in-afleveringen";"https://web.archive.org/web/20220325150854/https://www.literatuurgeschiedenis.org/18e-eeuw/verlichting-in-afleveringen"
"https://www.literatuurgeschiedenis.org/18e-eeuw/voorbeeldige-kinderen-ideale-volwassenen";"https://web.archive.org/web/20220325151102/https://www.literatuurgeschiedenis.org/18e-eeuw/voorbeeldige-kinderen-ideale-volwassenen"
"https://www.literatuurgeschiedenis.org/19e-eeuw";"https://web.archive.org/web/20220325125320/https://www.literatuurgeschiedenis.org/19e-eeuw"
"https://www.literatuurgeschiedenis.org/19e-eeuw/boeken-voor-de-massa";"https://web.archive.org/web/20220325142350/https://www.literatuurgeschiedenis.org/19e-eeuw/boeken-voor-de-massa"
"https://www.literatuurgeschiedenis.org/19e-eeuw/dat-bliksems-knappe-boek-max-havelaar";"https://web.archive.org/web/20220325151535/https://www.literatuurgeschiedenis.org/19e-eeuw/dat-bliksems-knappe-boek-max-havelaar"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-alwetende-verteller";"https://web.archive.org/web/20220325142441/https://www.literatuurgeschiedenis.org/19e-eeuw/de-alwetende-verteller"
"https://www.literatuurgeschiedenis.org/19e-eeuw/de-beweging-van-tachtig";"https://web.archive.org/web/20220325151642/https://www.literatuurgeschiedenis.org/19e-eeuw/de-beweging-van-tachtig"
